id,sender_surname,sender_forename,recipient_surname,recipient_forename,sorting_date,date,sender_address,recipient_address,source,languages, extent, filename,classification,direction,xml_earliest,xml_latest,date_structure,exact_order_needs_review,xml_path,xml_sha256
DCP-LETT-565G,Darwin,C. R.,Walker,Thomas,1840-05-05,5 May [1840],,,Jim Somerville (private collection),,,DCP-LETT-565G.xml,safe_within_period,from_darwin,1840-05-05,1840-05-05,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-565G.xml,96e1cf9f00b930259a499f8e553dfeffbaaf42d9013cd8420484df2b5fb47b27
DCP-LETT-565H,Redfield,W. C.,Darwin,C. R.,1840-05-06,6 May 1840,New York,,"Yale University: Beinecke Rare Book and Manuscript Library (William C. Redfield’s outbound letter book 1835–41 (z117 00151 2), pp. 179–80)",,,DCP-LETT-565H.xml,safe_within_period,to_darwin,1840-05-06,1840-05-06,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-565H.xml,0352923a07206bfb139e93cac2a5a08a3fe1d30dcbe92f3cab386d5996a5e141
DCP-LETT-565F,Darwin,C. R.,Kemp,William,1840-05-11,1[1] May [1840],"12 Upper Gower St, London",,Cambridge University Library (MS Add. 10252/2) (gift of Ruth Cramond and David Cramond),,,DCP-LETT-565F.xml,safe_within_period,from_darwin,1840-05-11,1840-05-11,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-565F.xml,c4fff428f6a1ec0b779446f9c3c715bb377f14e60b75d800293097ba15f8ec0d
DCP-LETT-566,Sulivan,B. J.,Darwin,C. R.,1840-05-12,12 May 1840,Totnes,,DAR 177: 274,,,DCP-LETT-566.xml,safe_within_period,to_darwin,1840-05-12,1840-05-12,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-566.xml,3ad12bebee2bae45716094cf2db8f8b753c89815471b5d9368128cdad15bf982
DCP-LETT-567,Darwin,C. R.,Royal Society of Arts,,1840-05-13,13 May [1840-2],"London, Upper Gower St, 12",,Royal Society of Arts (RSA/PR/MC/104/10/28),,,DCP-LETT-567.xml,safe_within_period,from_darwin,1840-05-13,1842-05-13,alternative_dates,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-567.xml,f97088c4c6c7d2c2ee2d3fda46c334e0e059f0cfb38c7f95031ff9cc58bf6719
DCP-LETT-568,Darwin,C. R.,Washington,John,1840-05-16,16 May 1840,"London, Upper Gower St, 12",,Royal Geographical Society,,,DCP-LETT-568.xml,safe_within_period,from_darwin,1840-05-16,1840-05-16,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-568.xml,a7d6b0cd5b3640c52ce7d49388ca597b7856e46b8bced44cb7e91c6f1526c6d2
DCP-LETT-568A,Darwin,C. R.,Spearman,A. Y.,1840-05-20,20 May 1840,"London, Upper Gower St, 12",,The National Archives (TNA) (T1/4524 paper 25824),,,DCP-LETT-568A.xml,safe_within_period,from_darwin,1840-05-20,1840-05-20,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-568A.xml,408488838a85e9f33958a2b868b671b284fb94f8693361baedacfb931f92937e
DCP-LETT-570,Darwin,C. R.,Babbage,Charles,1840-05-26,26 May [1840],"London, Upper Gower St, 12",,The British Library (Add MS 37191: 294–5),,,DCP-LETT-570.xml,safe_within_period,from_darwin,1840-05-26,1840-05-26,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-570.xml,8a6945edfb316d7d9ebd2b4f7f142663e286f90c998d67dd6fc63ed1de37f013
DCP-LETT-570F,Darwin,C. R.,Unidentified,,1840-06-02,[2 June? 1840],,,The British Library (Charnwood Autographs Vol. IV Add MS 70951: 315),,,DCP-LETT-570F.xml,safe_within_period,from_darwin,1840-06-02,1840-06-02,single_xml_day,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-570F.xml,944fe4c1b7ee8e0561dc3450134c7b7e5d30fbaf37e8f6d77eea41af181c8b23
DCP-LETT-571,Darwin,C. R.,Herbert,J. M.,1840-06-05,[after 5 June 1840],Maer,,American Philosophical Society (Mss.B.D25.19),,,DCP-LETT-571.xml,ambiguous_period,from_darwin,1840-06-06,1882-12-31,bounded_range,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-571.xml,bdc853ac5d431ec9d12d1c42370c845d0e49cedc35bfc6997c1cd6a2064e61fe
DCP-LETT-572,Darwin,C. R.,Fox,W. D.,1840-06-07,[7 June 1840],Maer,,"Christ’s College Library, Cambridge (MS 53 Fox 60)",,,DCP-LETT-572.xml,safe_within_period,from_darwin,1840-06-07,1840-06-07,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-572.xml,e25745c7e5f67667464e69561342aaed9cbf10b961daaef76a773ab6395e6dff
DCP-LETT-573,Darwin,C. R.,Henslow,J. S.,1840-07-03,3 July [1840],Shrewsbury,,DAR 93: A5–6,,,DCP-LETT-573.xml,safe_within_period,from_darwin,1840-07-03,1840-07-03,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-573.xml,65fba12a72c146e2c7200afdb3f2f5d2d1065ac4a58b557d0c0ed3dbb74e2f5a
DCP-LETT-575,Darwin,S. E.,Darwin,C. R.,1840-07-22,[22 July 1840],Shrewsbury,,DAR 261.11: 24 (EH 88206076),,,DCP-LETT-575.xml,safe_within_period,to_darwin,1840-07-22,1840-07-22,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-575.xml,73a5b6d9beeacd692beac116b52f2496dd6f5a566fb26266f81ddb91557a7d61
DCP-LETT-576,Darwin,C. R.,Smith,G. N.,1840-08-15,[c. 15 Aug 1840],Maer,,Tenby Museum,,,DCP-LETT-576.xml,safe_within_period,from_darwin,1840-08-15,1840-08-15,single_xml_day,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-576.xml,4398fd4e7904e968021889104c9edc82cdede7c643be7f61a965b74c6d134af7
DCP-LETT-578,Darwin,C. R.,Phillips,John,1840-11-01,[Nov 1840],Maer,,American Philosophical Society (Mss.B.D25.22),,,DCP-LETT-578.xml,safe_within_period,from_darwin,1840-11-01,1840-11-30,bounded_range,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-578.xml,c82355734d90ebe72a338f66254b6d369d672d125041cdd6e597f5eaa16a32c6
DCP-LETT-641A,Darwin,C. R.,Buckland,William,1840-11-01,[Nov 1840 – 17 Feb 1841],"London, Upper Gower St, 12",,"Oxford University Museum of Natural History (Buckland papers, Glaciation /4 (iv))",,,DCP-LETT-641A.xml,safe_within_period,from_darwin,1840-11-01,1841-02-17,bounded_range,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-641A.xml,39ec0d7e3d8f56ddb4e666b1a7719c4371acf95f5de8c8a973ef88db3a2bcfc7
DCP-LETT-579,Henslow,J. S.,Darwin,C. R.,1840-11-02,2 Nov 1840,Hitcham,,DAR 205.2: 236,,,DCP-LETT-579.xml,safe_within_period,to_darwin,1840-11-02,1840-11-02,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-579.xml,f18aeee321a66354bff05cf88808497c08e7b66bc46d25390e8ff87e4979ac22
DCP-LETT-580,Darwin,C. R.,Geological Society of London,,1840-11-18,18 Nov [1840],"London, Upper Gower St, 12",,Geological Society of London (GSL/COM/P/4/2/35),,,DCP-LETT-580.xml,safe_within_period,from_darwin,1840-11-18,1840-11-18,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-580.xml,e7600ebb374a97693915f2b7ecca3f546336ad600e621a9cd0c1242fdbd80f9a
DCP-LETT-580F,Darwin,C. R.,Smith,G. N.,1840-11-20,20 Nov [1840],12 Upper Gower St,,Angus Carroll (private collection),,,DCP-LETT-580F.xml,safe_within_period,from_darwin,1840-11-20,1840-11-20,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-580F.xml,b44be24cba90a7ca42a9e5c9835537f27cc645a5672dbc1eb0c57c4a8853316f
DCP-LETT-581,Darwin,C. R.,Gray,G. R.,1840-11-20,[20 Nov – 11 Dec 1840],"London, Upper Gower St, 12",,The British Library (Egerton MS 2348: 237–8),,,DCP-LETT-581.xml,safe_within_period,from_darwin,1840-11-20,1840-12-11,bounded_range,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-581.xml,576b950c9b8cd078f64408201fcabbc65e5941edfc961f5c6db91991d3caa6d4
DCP-LETT-582,Henslow,J. S.,Darwin,C. R.,1840-11-21,21 Nov 1840,Hitcham,,DAR 109: A86,,,DCP-LETT-582.xml,safe_within_period,to_darwin,1840-11-21,1840-11-21,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-582.xml,d5e5e11f2ed1daf69a2df2e26b23de6b3b1d25a3b60d4fc9d4f26bf543aeefa6
DCP-LETT-582A,Darwin,C. R.,Spearman,A. Y.,1840-11-22,22 Nov 1840,"London, Upper Gower St, 12",,The National Archives (TNA) (T1/4524 paper 25824),,,DCP-LETT-582A.xml,safe_within_period,from_darwin,1840-11-22,1840-11-22,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-582A.xml,dd51ff2cbf62f938f359575b0e28092efd5f86abc2b9cf6778ad62bfe2960133
DCP-LETT-583,Darwin,C. R.,Berkeley,M. J.,1840-11-26,[26 Nov 1840],"London, Upper Gower St, 12",,Shropshire Archives (SA 6001/134/39),,,DCP-LETT-583.xml,safe_within_period,from_darwin,1840-11-26,1840-11-26,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-583.xml,a95badfaecd14651ccc45ff6ba8ece91f21c2d324c98fc29c7803ccfb4c27ebd
DCP-LETT-578F,Darwin,C. R.,Gould,John,1840-12-01,[after 1 Dec 1840],12 Upper Gower St,,Profiles in History (dealers) (12 December 2012),,,DCP-LETT-578F.xml,ambiguous_period,from_darwin,1840-12-02,1882-12-31,bounded_range,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-578F.xml,d021fa426e70e2bfbb5724b225342051b68c92d3213fbc4ff978e9e0cc14ad45
DCP-LETT-584,Darwin,C. R.,Leighton,W. A.,1840-12-01,1 Dec 1840,"London, Upper Gower St, 12",,Shropshire Archives (SA 6001/133/57),,,DCP-LETT-584.xml,safe_within_period,from_darwin,1840-12-01,1840-12-01,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-584.xml,a2c8286dcdeed3eb56e9eb77b829e330239191df484992aec6d9b51798901c51
DCP-LETT-585,Darwin,C. R.,Redfield,W. C.,1840-12-22,[22 Dec 1840],Athenaeum Club,,Yale University: Beinecke Rare Book and Manuscript Library (Letters to William C. Redfield vol. 2 Scientific 1831-41(z117 00151 2) pp. 335–8),,,DCP-LETT-585.xml,safe_within_period,from_darwin,1840-12-22,1840-12-22,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-585.xml,d154a9164517314ac43f667891c3551960f09992c35596bc46e926408d97547a
DCP-LETT-586,Darwin,C. R.,Fox,W. D.,1841-01-25,[25 Jan 1841],"London, Upper Gower St, 12",,"Christ’s College Library, Cambridge (MS 53 Fox 59)",,,DCP-LETT-586.xml,safe_within_period,from_darwin,1841-01-25,1841-01-25,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-586.xml,047743f897bc42cb259d536f342409acca85c7843ff37c4eac09782dc19e6c4d
DCP-LETT-587,Darwin,C. R.,Gray,G. R.,1841-02-01,[Feb 1841],"London, Upper Gower St, 12",,The British Library (Egerton MS 2348: 239),,,DCP-LETT-587.xml,safe_within_period,from_darwin,1841-02-01,1841-02-28,bounded_range,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-587.xml,612e45cddc2cdfbe4028705dd2284bcdf168dc031140c8c097fd6adbb5a07627
DCP-LETT-589,Darwin,C. R.,Gray,G. R.,1841-02-01,[Feb–Mar 1841],"London, Upper Gower St, 12",,The British Library (Egerton MS 2348: 240),,,DCP-LETT-589.xml,safe_within_period,from_darwin,1841-02-01,1841-03-31,bounded_range,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-589.xml,17a0f4c6d9d05cf141d601fec26a4d1b4492c83c21964299030de40b34ea2607
DCP-LETT-587F,Bearpark,G. E.,Darwin,C. R.,1841-02-12,12 Feb 1841,Leeds,,Geological Society of London (GSL/L/R/6/126),,,DCP-LETT-587F.xml,safe_within_period,to_darwin,1841-02-12,1841-02-12,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-587F.xml,9cce67733b052ec2170bfb00bf73dd3b8d7784e3428c150183deaf3ea117ddbb
DCP-LETT-590,Darwin,C. R.,Lyell,Charles,1841-02-21,[21 Feb – 4 Apr 1841],"London, Upper Gower St, 12",,American Philosophical Society (Mss.B.D25.26),,,DCP-LETT-590.xml,safe_within_period,from_darwin,1841-02-21,1841-04-04,bounded_range,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-590.xml,55c8c820d069f378981e845902006fb1e9ed31e3a29f4c471fe915e3298e2400
DCP-LETT-591,Darwin,C. R.,Berkeley,M. J.,1841-03-01,[Mar 1841],"London, Upper Gower St, 12",,Shropshire Archives (SA 6001/134/47),,,DCP-LETT-591.xml,safe_within_period,from_darwin,1841-03-01,1841-03-31,bounded_range,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-591.xml,43982752ad4e154fd0aa9754d259fcc18368193d569f9805786a3ce9ea778b24
DCP-LETT-592,Darwin,C. R.,Lyell,Charles,1841-03-01,[Mar 1841],"London, Upper Gower St, 12",,American Philosophical Society (Mss.B.D25.27),,,DCP-LETT-592.xml,safe_within_period,from_darwin,1841-03-01,1841-03-31,bounded_range,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-592.xml,f8f1010388ad3b34a24b3824a72ad5146a482c9ddcc4798978b384d64b3be53f
DCP-LETT-593,Darwin,C. R.,Agassiz,Louis,1841-03-01,1 Mar [1841],"London, Upper Gower St, 12",,"Houghton Library, Harvard University (MS Am 1419: 280)",,,DCP-LETT-593.xml,safe_within_period,from_darwin,1841-03-01,1841-03-01,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-593.xml,9a88797096b456900939d2d44765bcaeea4a31e4a78a3d362d283d891edf085b
DCP-LETT-594,Darwin,C. R.,Lyell,Charles,1841-03-09,[9 Mar 1841],"London, Upper Gower St, 12",,American Philosophical Society (Mss.B.D25.23),,,DCP-LETT-594.xml,safe_within_period,from_darwin,1841-03-09,1841-03-09,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-594.xml,78341dd5aecc3fda6644518fcc919b2414e10e3e1e736a2089a3af63dcbd04cc
DCP-LETT-595,Darwin,C. R.,Lyell,Charles,1841-03-12,[12 Mar 1841],"London, Upper Gower St, 12",,American Philosophical Society (Mss.B.D25.25),,,DCP-LETT-595.xml,safe_within_period,from_darwin,1841-03-12,1841-03-12,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-595.xml,2e08112ff3bcb9fc24786df23dc423723d91992519ed82c378539a997280af1d
DCP-LETT-595A,Darwin,C. R.,Spearman,A. Y.,1841-03-27,27 Mar 1841,"London, Upper Gower St, 12",,The National Archives (TNA) (T1/4585 paper 10688),,,DCP-LETT-595A.xml,safe_within_period,from_darwin,1841-03-27,1841-03-27,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-595A.xml,e2600976614002f33b6fd6c103b09c7aff378a4c2c015417943dc0e03ec3d67d
DCP-LETT-596,Jenyns,Leonard,Darwin,C. R.,1841-03-30,[c. 30 Mar 1841],unstated,,DAR 205.3: 279,,,DCP-LETT-596.xml,safe_within_period,to_darwin,1841-03-30,1841-03-30,single_xml_day,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-596.xml,2f2346315b9c8fac6b42fdf8fe9a32291ec4cd4b7bcd85e920b3e0566585844f
DCP-LETT-597,Darwin,C. R.,Lonsdale,William,1841-04-14,14 Apr [1841],"London, Upper Gower St, 12",,Geological Society of London (GSL/L/R/6/299),,,DCP-LETT-597.xml,safe_within_period,from_darwin,1841-04-14,1841-04-14,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-597.xml,7dfb9c69d8fd10c68e3612ba7c521c76ba63d2eee29c79a194ce3594f8c58053
DCP-LETT-598,Henslow,J. S.,Darwin,C. R.,1841-04-19,19 Apr 1841,Hitcham,,DAR 166: 176,,,DCP-LETT-598.xml,safe_within_period,to_darwin,1841-04-19,1841-04-19,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-598.xml,ee37a90602992494c7a38b5a912bd270db4f4efb75c27d8cbe3a3198229c7ff0
DCP-LETT-598A,Redfield,W. C.,Darwin,C. R.,1841-05-01,May 1841,New York,,Yale University: Beinecke Rare Book and Manuscript Library (William C. Redfield’s outbound letter book 1835–41 (z117 00151 2) p. 239),,,DCP-LETT-598A.xml,safe_within_period,to_darwin,1841-05-01,1841-05-31,bounded_range,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-598A.xml,bbb7462aeadb0c145999907bfb5d5a85d8a1c3b715573401cbc69e60da012ced
DCP-LETT-598F,Darwin,C. R.,Brayley,E. W.,1841-05-08,8 May [1841],"12 Upper Gower Street, London",,"Christie’s, London (dealers) (online 31 October – 8 November 2018, lot 3)",,,DCP-LETT-598F.xml,safe_within_period,from_darwin,1841-05-08,1841-05-08,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-598F.xml,1824962594cece0db7b118686e57a96966630248042edf09d33ef73ea71b4d20
DCP-LETT-598B,Darwin,C. R.,Spearman,A. Y.,1841-05-17,17 May 1841,"London, Upper Gower St, 12",,The National Archives (TNA) (T1/4585 paper 10688),,,DCP-LETT-598B.xml,safe_within_period,from_darwin,1841-05-17,1841-05-17,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-598B.xml,bf5b090c230a100804f5208b4e4877141ca856f312a8ccb89acc9d91d93caf5b
DCP-LETT-599,Darwin,C. R.,Jenyns,Leonard,1841-06-24,24 June [1841],Maer,,Bath Royal Literary and Scientific Institution,,,DCP-LETT-599.xml,safe_within_period,from_darwin,1841-06-24,1841-06-24,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-599.xml,2d78642baae10d0295f4e021f2064ccf4aef70808823f571cefc20da74043f14
DCP-LETT-600,Darwin,C. R.,Wedgwood,Emma,1841-07-01,[1 July 1841],Shrewsbury,,DAR 210.8: 16,,,DCP-LETT-600.xml,safe_within_period,from_darwin,1841-07-01,1841-07-01,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-600.xml,7e4977f467ca2ca32f815d3199af3cbc3e4ace40b3308301bdda1afcd52b83f6
DCP-LETT-631,Darwin,C. R.,Leighton,W. A.,1841-07-01,[1–23 July 1841],Shrewsbury,,DAR 146: 39,,,DCP-LETT-631.xml,safe_within_period,from_darwin,1841-07-01,1841-07-23,bounded_range,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-631.xml,40e6c8f52d05a0e93060bc47b14be36c0985885fc8d509bc5b4dfb2753fe85e7
DCP-LETT-601,Darwin,C. R.,Wedgwood,Emma,1841-07-03,[3 July 1841],Shrewsbury,,DAR 210.8: 17,,,DCP-LETT-601.xml,safe_within_period,from_darwin,1841-07-03,1841-07-03,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-601.xml,16bd6ee178bcd05318b50386af1c57f4be5f78a462cf5546b4d6d2e55b03eb85
DCP-LETT-602,Darwin,C. R.,Lyell,Charles,1841-07-06,6 [July 1841],Shrewsbury,,American Philosophical Society (Mss.B.D25.24),,,DCP-LETT-602.xml,safe_within_period,from_darwin,1841-07-06,1841-07-06,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-602.xml,07ce52fe5c03ebf63f31f6217cc1081f5d696ddc24306c92e730c2b37a36c0b2
DCP-LETT-604,Lyell,Charles,Darwin,C. R.,1841-07-16,[c. 16 July 1841],unstated,,DAR 98: A1–2,,,DCP-LETT-604.xml,safe_within_period,to_darwin,1841-07-16,1841-07-16,single_xml_day,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-604.xml,fe2f3a5363807711430668fede9d1611822acfb55e8e7f86063057e701c275a4
DCP-LETT-607,Darwin,C. R.,Gardeners’ Chronicle,,1841-08-16,[16 Aug 1841],unstated,,"Gardeners’ Chronicle and Agricultural Gazette no. 34, 21 August 1841, p. 550; Gard. Chron. 1841: 550",,,DCP-LETT-607.xml,safe_within_period,from_darwin,1841-08-16,1841-08-16,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-607.xml,10e92fa8ba8800a6d6a464f42b2eb38a579aeade0440d001f09bc3443d24c73b
DCP-LETT-606,Darwin,C. R.,Fox,W. D.,1841-08-23,[23 Aug 1841],"London, Upper Gower St, 12",,"Christ’s College Library, Cambridge (MS 53 Fox 61)",,,DCP-LETT-606.xml,safe_within_period,from_darwin,1841-08-23,1841-08-23,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-606.xml,8bdc573414caaa33210198a1b7e4c64cebe99ee59dbd583e86c653d45581a629
DCP-LETT-608,Darwin,C. R.,Owen,Richard,1841-08-25,25 Aug [1841-2],"London, Upper Gower St, 12",,"Natural History Museum, Library and Archives (General Special Collections Owen correspondence 9/207)",,,DCP-LETT-608.xml,safe_within_period,from_darwin,1841-08-25,1842-08-25,alternative_dates,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-608.xml,1038a02d83a6d1dd7d30b3fc7498cc6345ff2e7fa6ab038b6e79de075faf1b3b
DCP-LETT-608F,Owen,Richard,Darwin,C. R.,1841-09-17,[17 Sept 1841?],Park Village East,,The Royal College of Surgeons of England (MS0456/1),,,DCP-LETT-608F.xml,safe_within_period,to_darwin,1841-09-17,1841-09-17,single_xml_day,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-608F.xml,e87cfae0a24de3e2e97b0d34c23f96c824c742186818819b92e21ae4b3d5bfcc
DCP-LETT-609,Darwin,C. R.,Fox,W. D.,1841-09-28,[28 Sept 1841],"London, Upper Gower St, 12",,"Christ’s College Library, Cambridge (MS 53 Fox 62)",,,DCP-LETT-609.xml,safe_within_period,from_darwin,1841-09-28,1841-09-28,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-609.xml,b31011fc6684a3436dd22d0ad504fc1a87563cd73aa33ebf46af969c6057d3bf
DCP-LETT-609F,Darwin,C. R.,Gaimard,J. P.,1841-10-14,14 Oct 1841,London,,Ader Nordmann (dealers) (18 June 2015),,,DCP-LETT-609F.xml,safe_within_period,from_darwin,1841-10-14,1841-10-14,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-609F.xml,986547be3c643e340277360d71696b21fac206aa9ebebcb5d52f26fa4dd887e2
DCP-LETT-610,Abberley,John,Darwin,C. R.,1841-10-18,18 Oct 1841,Shrewsbury,,DAR 162: 78,,,DCP-LETT-610.xml,safe_within_period,to_darwin,1841-10-18,1841-10-18,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-610.xml,f1906693de55759deb69ccc71a258be88f654a5155204b5d4a05260d5cb635ba
